image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,clipscore
data/laion_aesthetic_subset\024387.jpg,Old Mill in Normandy by Louis Aston Knight,350.0,280.0,0.3693284094333648,2.903678364418738e-07,0.1554412543773651,7.02634334564209,0.36984268
data/laion_aesthetic_subset\024392.jpg,keira-knightley-by-nathaniel-goldberg-for-marie-claire-march-2013-4,500.0,575.0,0.3284668624401092,0.1024805903434753,0.3023175299167633,6.574742317199707,0.33168733
data/laion_aesthetic_subset\024398.jpg,jada pinkett smith gotham,299.0,299.0,0.3310287296772003,0.0811885893344879,0.1337603628635406,6.661940574645996,0.32914343
data/laion_aesthetic_subset\024399.jpg,Muere Joan Fontaine,400.0,319.0,0.356216549873352,0.1476116180419922,0.2618864476680755,6.504473209381104,0.32041115
data/laion_aesthetic_subset\024401.jpg,painting of President Abraham リンカーン,300.0,406.0,0.3346612155437469,5.731871624448104e-06,0.1653398126363754,6.519040584564209,0.32795227
data/laion_aesthetic_subset\024409.jpg,"Botany Bay road, Edisto Island, South Carolina",532.0,332.0,0.3349704444408417,1.1457977961981667e-05,0.0452523119747638,6.516058921813965,0.32361674
data/laion_aesthetic_subset\024411.jpg,Birds Painting - Bird Painting - Apple Harvest Chickadees by Crista Forest,720.0,900.0,0.3931513130664825,9.520663297735156e-06,0.0210966169834136,6.510634899139404,0.3752816
data/laion_aesthetic_subset\024419.jpg,"""""""East River Sunset"""" Gothic, Colorado""",800.0,533.0,0.3117766976356506,5.601728503279446e-07,0.2918363213539123,6.579869747161865,0.3187921
data/laion_aesthetic_subset\024421.jpg,Venice Italy by Chien Chung Wei  (watercolor),536.0,720.0,0.3497489392757416,1.7318402569799218e-06,0.0748065039515495,6.598744869232178,0.35607252
data/laion_aesthetic_subset\024423.jpg,park morning pink blue sky fog oregon sunrise soft view east mounthood rockybutte josephwoodhill,500.0,337.0,0.350308746099472,7.584014838357689e-06,0.4506220817565918,6.515590190887451,0.34662667
data/laion_aesthetic_subset\024425.jpg,"Grace Kelly in a lace dress, photographed by Virgil Apger",236.0,313.0,0.327930599451065,0.0005269348621368,,6.770088195800781,0.33004153
data/laion_aesthetic_subset\024427.jpg,Evening at Kintaibashi in Spring (1947) by Kawase Hasui,394.0,600.0,0.335422933101654,3.155498120577249e-07,0.0750438049435615,6.595244884490967,0.34837568
data/laion_aesthetic_subset\024434.jpg,Poolse stad Krakau bij regen watercolors stock illustratie,800.0,595.0,0.3489806950092315,5.4770785027358215e-06,0.350477784872055,6.815422534942627,0.32684335
data/laion_aesthetic_subset\024435.jpg,Vintage Travel Poster San Francisco 2 by GDJ,1520.0,2400.0,0.3373202085494995,1.9946689917560434e-06,0.323727399110794,6.571863174438477,0.32229757
data/laion_aesthetic_subset\024436.jpg,"Western Nebraska by Ken Smith - Landscapes Travel ( scotts bluff, landscape, nebraska )",270.0,270.0,0.3346264660358429,2.4578384909546003e-06,0.0935874953866005,6.827572822570801,0.32402393
data/laion_aesthetic_subset\024445.jpg,"""Audrey Kawasaki - """"Offering"""" 1st Edition - 2013""",536.0,535.0,0.3121469020843506,0.0014853775501251,0.2062528729438781,6.852409362792969,0.3356453
data/laion_aesthetic_subset\024449.jpg,Evening glow van Annette Schmucker,360.0,360.0,0.3399001359939575,6.435549494199222e-06,0.2994690239429474,6.699762344360352,0.33447406
data/laion_aesthetic_subset\024453.jpg,"~~Covadonga ~ mysterious s-shaped band of mist surrounds the iconic basilica in the Picos de Europa, Cangas de Onís, Asturias, Spain by wilsonaxpe~~",736.0,1104.0,0.3768774271011352,1.6820482414914295e-05,0.6854109168052673,6.600010395050049,0.40301576
data/laion_aesthetic_subset\024454.jpg,Landscape painting of winding river surrounding by trees with vanishing perspective by Tomás Sánchez.,816.0,1000.0,0.3270905017852783,3.33182470058091e-05,1.0,6.764763832092285,0.32697058
data/laion_aesthetic_subset\024467.jpg,A beautiful airbrush portrait of a young enchanting woman face with long dark hair photo,329.0,450.0,0.3153899312019348,0.0031815767288208,0.1962475776672363,6.5474467277526855,0.32538393
data/laion_aesthetic_subset\024470.jpg,"Brian Viveros, Music Box II @ Haven Gallery - via beautiful.bizarre",600.0,761.0,0.3456428945064544,0.0002758204936981,0.3496095836162567,6.501346111297607,0.34358263
data/laion_aesthetic_subset\024473.jpg,"""American Legacy Fine Arts presents """"Transcendence, Sunset over Tejon Ranch"""" a painting by Peter Adams.""",600.0,448.0,0.3303631246089935,9.008830375023537e-07,0.075798861682415,6.683204174041748,0.33523157
data/laion_aesthetic_subset\024474.jpg,"The Garden Of Pere Lathuille, 1879 by Edouard Manet (French 1832-1883)",564.0,467.0,0.3123092949390411,0.000126838684082,0.0396594628691673,6.539597511291504,0.32199875
data/laion_aesthetic_subset\024479.jpg,Paloma Faith artist photo,300.0,225.0,0.3418280780315399,0.0036404430866241,0.1490456908941269,6.599988460540772,0.3311605
data/laion_aesthetic_subset\024482.jpg,Loweswater rowing boats,500.0,366.0,0.3449645042419433,6.60610749037005e-06,0.3657450973987579,6.5732855796813965,0.33188936
data/laion_aesthetic_subset\024485.jpg,Paris Street Rainy Day painting - Gustave Caillebotte Paris Street Rainy Day Art Print,960.0,727.0,0.3155693411827087,6.720808414684143e-06,0.1417707353830337,6.51316499710083,0.34138966
data/laion_aesthetic_subset\024486.jpg,"""""""Radcliffe Observatory Interior Painting For """"""""Oxford Almanack""""""""""""""",320.0,224.0,0.3569753468036651,1.4500092504476925e-07,0.1658609509468078,6.973549842834473,0.33335078
data/laion_aesthetic_subset\024490.jpg,ALABAMA HILLS MILKY WAY,400.0,267.0,0.3163306415081024,1.007652190310182e-05,0.253925621509552,6.622654438018799,0.32557026
data/laion_aesthetic_subset\024492.jpg,"Loving couple admiring the bright stars and lying on the grass in the background night tent camping with their friend near campfire, mighty mountains, luminous town",450.0,383.0,0.3273749351501465,0.000218778848648,0.1345409005880355,6.528285980224609,0.32975984
data/laion_aesthetic_subset\024493.jpg,"nevver:  View of Paris, Vincent van Gogh",499.0,364.0,0.3320182859897613,2.733786232056445e-06,0.0638774186372757,6.57498836517334,0.35179394
data/laion_aesthetic_subset\024495.jpg,TABLE MOUNTAIN by Hougaard Malan,464.0,310.0,0.3421894311904907,4.8334081839129794e-06,0.0752613469958305,6.635000228881836,0.33668336
data/laion_aesthetic_subset\024499.jpg,Golden autumn in river. Yellow oil painting. Art.,450.0,409.0,0.3530274331569671,6.793840839236509e-06,0.1217512264847755,6.682547092437744,0.35200644
data/laion_aesthetic_subset\024507.jpg,"Three Groups, Viviers by Sir William Russell Flint",450.0,333.0,0.3301077485084533,1.0124732341409981e-07,0.0202494543045759,6.864149570465088,0.3264262
data/laion_aesthetic_subset\024508.jpg,Plitvice Lakes NP - IGPOTY winner,1600.0,1068.0,0.34865802526474,8.609540600446053e-06,0.3854764401912689,6.5061516761779785,0.34062523
data/laion_aesthetic_subset\024515.jpg,"""Albert Edelfelt's """"Portrait of Louis Pasteur""""""",951.0,1157.0,0.3657126426696777,1.01996283774497e-05,0.0391755625605583,6.507383823394775,0.328389
data/laion_aesthetic_subset\024520.jpg,Winter Cottage Painting,900.0,714.0,0.3225908577442169,1.5190793419606052e-05,0.1636397093534469,6.533120155334473,0.3320007
data/laion_aesthetic_subset\024522.jpg,In the Conservatory. Jacques Joseph Tissot,800.0,651.0,0.3064565658569336,5.849012813996524e-05,0.0376671701669693,6.5862345695495605,0.32203022
data/laion_aesthetic_subset\024526.jpg,John Mulaney Art Print,400.0,267.0,0.3501559793949127,4.8882284318096936e-06,0.4888496696949005,6.517608165740967,0.32429576
data/laion_aesthetic_subset\024532.jpg,Eagle Flying in Front of the Mountain and Moon.,507.0,338.0,0.336948037147522,5.617684564640513e-06,0.1396692097187042,6.543796539306641,0.3561637
data/laion_aesthetic_subset\024540.jpg,"Chinese Solider Femalel, CLICK ON http://pinterest.com/lsltheman2000/sexy-geek-you-will-love/ To See More Sexy Geeks>>>>>>> >>>>>>CLICK ON http://pinterest.com/lsltheman2000/add-me/ TO BE ADDED.",236.0,354.0,0.3415049910545349,0.025059163570404,0.2584051191806793,6.667180061340332,0.3191824
data/laion_aesthetic_subset\024541.jpg,Inglourious Basterds Character Movie Posters - Melanie Laurent as Shosanna Dreyfus,271.0,400.0,0.3448197841644287,0.059081345796585,0.4610624611377716,6.761599063873291,0.34686154
data/laion_aesthetic_subset\024542.jpg,"Sir William Russell Flint | The Chateau Bath, Equilly (Paméla Bathing)",800.0,590.0,0.3419902920722961,0.0003012418746948,0.0243409089744091,7.069509506225586,0.33336186
data/laion_aesthetic_subset\024557.jpg,... Artistic Nude Artwork by Photographer STEIN,780.0,583.0,0.3291232287883758,0.0104731321334838,0.2822960019111633,6.73718786239624,0.32809055
data/laion_aesthetic_subset\024558.jpg,Fashionable attractive young woman in green dress sitting in restaurant  Beautiful redhead posing in elegant scenery with a cup of coffee in her hand  Pretty female on high heels drinking coffee  Standard-Bild,287.0,450.0,0.3723578453063965,0.9951505661010742,0.1365328282117843,6.62022876739502,0.359132
data/laion_aesthetic_subset\024561.jpg,african mother lion grooms her cub original oil painting art,529.0,356.0,0.3508091866970062,4.916319448966533e-05,0.0486793108284473,6.505911350250244,0.3410414
data/laion_aesthetic_subset\024562.jpg,"Lakeside Manor, 2006, Thomas Kinkade",479.0,339.0,0.3600286245346069,8.941370651882607e-06,0.1345395147800445,6.577035427093506,0.34979934
data/laion_aesthetic_subset\024569.jpg,Mt. Fuji with fall colors in Japan.,360.0,240.0,0.3249682784080505,0.0003266632556915,0.0954569727182388,6.504234790802002,0.32290968
data/laion_aesthetic_subset\024576.jpg,Edward Hopper-qidye-5,1024.0,793.0,0.3119508624076843,0.000162661075592,0.0410646051168441,6.5125603675842285,0.32324895
data/laion_aesthetic_subset\024579.jpg,Jack Frost by thamzmasterpiece,752.0,1063.0,0.3553884625434875,4.741678276332095e-05,0.4272815287113189,6.592957496643066,0.34594712
data/laion_aesthetic_subset\024580.jpg,Pixel Art Mike Taylor - stradina a St Paul de Vence by Guido Borelli,333.0,400.0,0.3774105608463287,1.9192939362255856e-06,0.03547378256917,7.076888084411621,0.34502617
data/laion_aesthetic_subset\024582.jpg,Hammock in  Painting Peter Taylor Quidley,365.0,400.0,0.3890847861766815,0.0001107138668885,0.0754134058952331,6.611224174499512,0.37751296
data/laion_aesthetic_subset\024588.jpg,REGINALD MARSH    The SS Normandie in New York Harbor   Watercolor on paper 15 x 21 inches (38.1 x 53.34 cm)  SOLD,500.0,349.0,0.3248814046382904,2.1256003890357533e-07,0.159845232963562,6.555288314819336,0.3317808
data/laion_aesthetic_subset\024589.jpg,Afternoon Aspen Grove In 2019 Art Painting Oil,900.0,450.0,0.3631436228752136,7.471061280739377e-07,0.049698494374752,6.569364547729492,0.35409582
data/laion_aesthetic_subset\024592.jpg,"Schmidt 57452 - Hometown Lake, Thomas Kinkade - 1500 db-os puzzle",416.0,277.0,0.3595911264419555,0.0001817345619201,0.1216368749737739,6.528872489929199,0.3294704
data/laion_aesthetic_subset\024595.jpg,Amazing Machu Picchu reconstruction. Matte painting by Dylan Cole,736.0,974.0,0.3554213345050812,0.0001333355903625,0.0916283056139946,6.807912349700928,0.34426665
data/laion_aesthetic_subset\024597.jpg,"Twilight in the Adirondacks, 1864 | Sanford Robinson Gifford | Painting Reproduction",400.0,223.0,0.3719463050365448,4.658029961746024e-09,0.4001084268093109,6.514431476593018,0.37417474
data/laion_aesthetic_subset\024606.jpg,Scarlett Johansson – Vanity Fair Magazine May 2014 Issue (HQ),1280.0,1791.0,0.3468047082424164,0.9943196773529052,0.2520471215248108,6.817501068115234,0.3346113
data/laion_aesthetic_subset\024607.jpg,"Mont Saint Michel, Normandy, 2018",400.0,267.0,0.3338696658611297,5.135121227795025e-06,0.1310953795909881,6.5766215324401855,0.3403318
data/laion_aesthetic_subset\024608.jpg,Pendle and Barley Hill. Artist: Keith Melling,612.0,438.0,0.3083033859729767,6.68148641125299e-06,0.1555068343877792,6.806300640106201,0.33122855
data/laion_aesthetic_subset\024613.jpg,"""""""Sunset on the Farm-mini painting"""" original fine art by Veronica Brown""",1000.0,991.0,0.3437869846820831,6.248637305361626e-07,0.1427933126688003,6.653158664703369,0.34294036
data/laion_aesthetic_subset\024615.jpg,Gorilla and Infant,592.0,600.0,0.3273404538631439,5.374331885832362e-05,0.0293920654803514,6.561746120452881,0.32043564
data/laion_aesthetic_subset\024625.jpg,Library at Osgoode Hall; Toronto | 19 Totally Magical Libraries To Visit Before You Die,324.0,490.0,0.3590614199638366,1.920995146065252e-06,0.0797715559601783,6.51322603225708,0.34053448
data/laion_aesthetic_subset\024629.jpg,"Japanese rice terraces at sunset. Maruyama-senmaida, Kumano, Japan.",1000.0,667.0,0.31899493932724,0.000195950269699,0.4261097013950348,6.560413360595703,0.32172024
data/laion_aesthetic_subset\024632.jpg,"Anna May Wong in England, 1926, by Emile Otto Hoppe",500.0,668.0,0.3345162868499756,3.442246816121042e-05,0.289892166852951,6.666999340057373,0.3370427
data/laion_aesthetic_subset\024637.jpg,custom-wall-mural-wallpaper-garden-stone-arches-sea-view-3d-photo-wallpaper-for-living-room-sofa-bedroom-backdrop-large-murals,580.0,580.0,0.3817144334316253,0.0067604780197143,0.0938293263316154,6.588640213012695,0.35207725
data/laion_aesthetic_subset\024640.jpg,"Chrysler Building Green, 2018",1000.0,1440.0,0.34776172041893,2.906613872255548e-06,0.1322329938411712,6.522741317749023,0.32633194
data/laion_aesthetic_subset\024642.jpg,Banff_MoraineLake_Sunset.jpg,720.0,393.0,0.3387370109558105,2.1526889213419054e-06,0.2385780960321426,6.685713291168213,0.3322966
data/laion_aesthetic_subset\024643.jpg,Fotografia  Brown bear between cotton grass,500.0,334.0,0.3798252642154693,1.0481667231942993e-06,0.4843798577785492,6.60622501373291,0.3447576
data/laion_aesthetic_subset\024644.jpg,"""art-and-skin: """" rhubarbes: """" Jeremy Mann - Artist """"Another Night Through Storms"""" Oil on Panel 36 x 36 inches. 2015 More art here. Urban Painting, City Painting, Artist Painting, Academic Drawing, Urbane Kunst, City Art, Urban Landscape, Beautiful Paintings, Urban Art""",236.0,236.0,0.3413768410682678,2.103107590301079e-07,0.1358514279127121,6.609663963317871,0.34332612
data/laion_aesthetic_subset\024646.jpg,beautiful old town of Provence Stock Photo,450.0,300.0,0.3469055593013763,8.611203520558774e-05,0.0496948771178722,6.791774749755859,0.34812865
data/laion_aesthetic_subset\024647.jpg,"Quebec-City-winter.jpg - A street scene during wintertime in Quebec City, Canada, looks like a postcard sprung to life.",512.0,341.0,0.3358011841773987,0.0001489222049713,0.0497716031968593,6.626099586486816,0.3363285
data/laion_aesthetic_subset\024649.jpg,"Spring Thaw, Watercolor Print, Snow, Trees, River, Green",340.0,270.0,0.3552359640598297,5.371997247038963e-08,1.0,6.680360317230225,0.34077457
data/laion_aesthetic_subset\024650.jpg,"""Hasui: """"Snow at Kiba"""" (Kiba no yuki).""",580.0,857.0,0.357175201177597,3.592745372316131e-07,0.2142884731292724,6.686814785003662,0.34774184
data/laion_aesthetic_subset\024657.jpg,Midnight in Paris | 10 Oscar Movies that Made Us Want to Travel the World,1400.0,795.0,0.3635051250457763,0.0301195681095123,0.0279976706951856,6.632289886474609,0.3332415
data/laion_aesthetic_subset\024658.jpg,An untitled photograph of a gargoyle atop Notre Dame from Yvon's Paris.,610.0,422.0,0.3938813507556915,2.000012045755284e-06,0.2412306368350982,6.594006061553955,0.35704732
data/laion_aesthetic_subset\024665.jpg,oil painting of contemporary Paris by Angie Brooksby,300.0,300.0,0.3447406888008117,0.000195175409317,0.0656055137515068,6.791530609130859,0.32594615
data/laion_aesthetic_subset\024667.jpg,fantasy girl: Eastern woman with dragon,381.0,450.0,0.3422136604785919,0.0141776204109191,0.6473110914230347,6.5250115394592285,0.31840527
data/laion_aesthetic_subset\024668.jpg,A camping tent glows under a night sky full of stars. Outdoor Camping adventure. 스톡 콘텐츠,450.0,318.0,0.3457287847995758,3.724754060385749e-05,0.2591706812381744,6.507664680480957,0.33862698
data/laion_aesthetic_subset\024669.jpg,Art Prints of On the River's Edge by Daniel Ridgway Knight,250.0,300.0,0.3871861398220062,0.0006603002548217,0.3596725165843963,7.164483070373535,0.3642215
data/laion_aesthetic_subset\024672.jpg,Derwent Water Sunrise - Canvas Prints,1340.0,335.0,0.3565384447574615,1.913998630698188e-06,0.3441111445426941,6.599531650543213,0.3511126
data/laion_aesthetic_subset\024677.jpg,Willem Haenraets 1940 - Hollandaise Impressionist painter,900.0,731.0,0.3504797518253326,1.9348000932950526e-05,0.0200718529522418,6.817813873291016,0.338256
data/laion_aesthetic_subset\024679.jpg,Still life with bacon,560.0,570.0,0.321286141872406,2.792383156702272e-06,0.0384623557329177,6.72720193862915,0.31858525
data/laion_aesthetic_subset\024680.jpg,The snow covered village of Hallstatt in the Austrian Alps,420.0,315.0,0.3446827828884125,4.454685040400364e-06,0.0998773202300071,6.724687099456787,0.34744614
data/laion_aesthetic_subset\024681.jpg,Notre Dame by Bryan Mark Taylor,768.0,1000.0,0.3119122087955475,1.071332644642098e-05,0.1215670928359031,6.524031162261963,0.32346195
data/laion_aesthetic_subset\024682.jpg,Fototapeta  Toledo City Foggy Morning,350.0,242.0,0.3539209961891174,6.095950084272772e-06,0.52204430103302,6.6915283203125,0.3360159
data/laion_aesthetic_subset\024688.jpg,The Construction of Empire State Building « vintage everyday   #nashvillecontractor,236.0,210.0,0.3299348056316376,0.0001605153083801,0.4189008474349975,6.747687816619873,0.31902283
data/laion_aesthetic_subset\024693.jpg,Girl and hand I can't believe this is a pencil drawing.,236.0,347.0,0.3124855160713196,9.496474376646802e-05,1.0,6.535857677459717,0.32279408
data/laion_aesthetic_subset\024696.jpg,Hot air balloon flying on Motosu lake with Mt.Fuji in background,450.0,300.0,0.3280836939811706,7.929866114864126e-05,0.1159965693950653,6.9080729484558105,0.36176282
data/laion_aesthetic_subset\024699.jpg,panoramic landscape at winter with alps mountains in Bavaria,720.0,240.0,0.3632504045963287,0.0001090793448383,0.1435495764017105,6.591522216796875,0.34008288
data/laion_aesthetic_subset\024703.jpg,Portrait Of An Old Man,1814.0,2400.0,0.330958604812622,3.0144467473292025e-06,0.5311000943183899,6.650486946105957,0.31877342
data/laion_aesthetic_subset\024713.jpg,Brooklyn Bridge Painters at work,300.0,264.0,0.3248186707496643,4.42190321336966e-06,0.1240060031414032,6.56515645980835,0.33932546
data/laion_aesthetic_subset\024714.jpg,"""A young female demonstrator is arrested by police during clashes in the Causeway Bay area of Hong Kong, China on October 6, 2019. Hundreds of thousands of protesters marched through the city's streets in defiance of the new """"no-mask"""" law, which was introduced two days ago as demonstrations roll into a 14th week. (Photo by Rick Findler/EPA/EFE/Rex Features/Shutterstock)""",639.0,409.0,0.3416798114776611,0.0001073167659342,0.2101902812719345,6.5846848487854,0.35608113
data/laion_aesthetic_subset\024715.jpg,Handmade Oil Painting Chinese Qing Noble Lady Portrait with Fan Standing 1234 | eBay,236.0,297.0,0.3230482339859009,4.258072658558376e-05,0.597995936870575,6.647105693817139,0.31821
data/laion_aesthetic_subset\024717.jpg,155 best images about Louise Brooks - Actress on Pinterest ...,500.0,679.0,0.3361960053443908,0.003553956747055,0.1718271225690841,6.537634372711182,0.33708957
data/laion_aesthetic_subset\024721.jpg,Chinese Landscape Painting by Liu Zhenghui. You can divide it  three part to enjoy the painting. The upper is the distant scenery. The central is medium shot and the lower is your close-range.,494.0,1000.0,0.3150118589401245,4.224200893077068e-06,0.4354345202445984,6.552371025085449,0.31920645
data/laion_aesthetic_subset\024729.jpg,Machinarium Apk,400.0,250.0,0.3276523947715759,8.917114610085264e-05,0.4664309620857239,6.614308834075928,0.32336906
data/laion_aesthetic_subset\024737.jpg,portraits made from single thread wrapped around nails kumi yamashita 1 This Was Made from Multiple Layers of Precision Cut Packing Tape,594.0,800.0,0.3238287568092346,1.0970078392347204e-06,0.2967106699943542,6.628396987915039,0.3216002
data/laion_aesthetic_subset\024741.jpg,Liu Yi 1958 | Chinese Figurative Watercolour painter | The Ballet dancer,800.0,590.0,0.3629230260848999,0.0002952218055725,0.1262707710266113,6.659682273864746,0.34775764
data/laion_aesthetic_subset\024745.jpg,Machinist Photograph - Machinist - A Room Full Of Memories  by Mike Savad,900.0,600.0,0.342823326587677,7.510660361731425e-05,0.0292862877249717,6.739445209503174,0.31819576
data/laion_aesthetic_subset\024746.jpg,"Summer Storm, Watercolor Print, Green Fields, Clouds, Pasture, Countryside",340.0,270.0,0.3277522921562195,8.608563462075837e-08,0.5676192045211792,6.908629894256592,0.33541742
data/laion_aesthetic_subset\024751.jpg,"Big mountain river - grass, beautiful, clouds, fog, mountain, green, stone, color, waterstream, flowers, colors, creek, alps, sky, trees, mist, water, purple, nature, ricer",450.0,300.0,0.3325182795524597,1.415191832165874e-06,0.0739228501915931,6.976827621459961,0.33797732
data/laion_aesthetic_subset\024752.jpg,Luke Evans as James Bond,665.0,442.0,0.3266392052173614,0.2581023573875427,0.225580483675003,6.5481486320495605,0.32683146
data/laion_aesthetic_subset\024757.jpg,"Picture face, earrings, unicorn, blue eyes, grey background, white hair, art, unicorn, the girl-soldier, Ruan Jia, …",596.0,380.0,0.3142053186893463,0.002326101064682,0.2412282228469848,6.699105262756348,0.3264757
data/laion_aesthetic_subset\024760.jpg,Liz West Art Installation Chester Cathedral wide view,2000.0,1333.0,0.3649761974811554,9.56741041591158e-06,0.0503405481576919,6.715960502624512,0.3352631
data/laion_aesthetic_subset\024762.jpg,Russell Johnson Grand Canyon oil painter,300.0,233.0,0.3448748290538788,2.2713118141837185e-07,0.0485138930380344,6.570802211761475,0.334069
data/laion_aesthetic_subset\024764.jpg,Mini Orange and Pansies by Susan Lyon,1920.0,2565.0,0.3428576290607452,2.221525647883027e-07,0.0607818625867366,6.719820499420166,0.33268002
data/laion_aesthetic_subset\024766.jpg,Valley of Ten Peaks in Canada,300.0,200.0,0.3171640038490295,3.5569184547057375e-05,0.5006956458091736,6.570165157318115,0.31841838
data/laion_aesthetic_subset\024767.jpg,"American actress Grace Kelly (1929 - 1982) in a lace-trimmed top, circa 1955. (Photo by Silver Screen Collection/Hulton Archive/Getty Images)",306.0,423.0,0.3284154236316681,0.1336462199687957,0.2630580067634582,6.509248733520508,0.33503172
data/laion_aesthetic_subset\024768.jpg,Prague's Old Town square Oil painting on canvas by Victoria Francisco,236.0,308.0,0.3493479788303375,1.105080514207657e-06,0.1272280514240265,6.659041881561279,0.34114513
data/laion_aesthetic_subset\024769.jpg,Pokémon FireRed and LeafGreen Artwork Gallery #pokespe #firered #leafgreen,620.0,500.0,0.3484791815280914,1.2409555893100332e-05,0.2093822062015533,6.518647193908691,0.328431
data/laion_aesthetic_subset\024774.jpg,Paul Hedley 1947 | British Figurative painter,720.0,570.0,0.3478538393974304,0.0009646117687225,0.0438042841851711,6.687763214111328,0.32107872
data/laion_aesthetic_subset\024786.jpg,"Sunset, Lake Matheson",360.0,240.0,0.3620955646038055,1.6041317394410726e-06,0.2542510628700256,6.571817874908447,0.35682958
data/laion_aesthetic_subset\024788.jpg,The Milky Way is stretching over the splendid Dolomites dressed in white in this photo by Nicolai Brugger. The photographer shot the foreground at 7pm in good blue hour and took many vertical images. The Milky Way was captured at 5.30am the next morning at the exact same position. The photographer composed this panorama using many vertical shots so the foreground and the comet would be perfectly lit,962.0,543.0,0.3387079536914825,1.387902273108921e-07,1.0,6.94854211807251,0.3322192
data/laion_aesthetic_subset\024792.jpg,"O Pintor Johann Georg Meyer von Bremen Classic Paintings, Paintings I Love, Beautiful Paintings, Blog Art, Vintage Illustration, Art Ancien, Classical Art, Oeuvre D'art, Vintage Art",224.0,280.0,0.3300370872020721,2.4152548576239496e-05,0.1519636958837509,6.5275187492370605,0.33206674
data/laion_aesthetic_subset\024794.jpg,"Two Medicine Lake and Sinopah Mountain, Glacier National Park, Montana, USA Stretched Canvas Print",400.0,300.0,0.3130181133747101,7.0456376306538e-06,0.1911229193210601,6.534114360809326,0.32112336
data/laion_aesthetic_subset\024799.jpg,Mormon Ranch in Grand Tetons,399.0,265.0,0.3307729959487915,1.008645358524518e-05,0.0600865185260772,6.888128280639648,0.3188242
data/laion_aesthetic_subset\024802.jpg,Dusk Autumn Forest Lake Water Nature Landscape Lake Mountain Sunset Fall Forest,474.0,319.0,0.310903936624527,3.488487152480957e-07,0.1298069059848785,6.512775897979736,0.3221937
data/laion_aesthetic_subset\024803.jpg,an illustration of a traditional rickshaw with an asian man cycling carrying a female passenger and shopping in an exotic setting,450.0,360.0,0.365256130695343,0.0010066926479339,0.7005957961082458,6.527964115142822,0.35268494
data/laion_aesthetic_subset\024806.jpg,'Horse Riding in Hyde Park' Sold,580.0,360.0,0.3562226593494415,1.100335157389054e-05,0.2106801569461822,6.606330871582031,0.31832898
data/laion_aesthetic_subset\024810.jpg,"""""""European Doorway"""" ~ From The Artist's Collection""",216.0,300.0,0.3785337209701538,4.02184241465875e-07,0.1056237518787384,6.535918712615967,0.34042805
data/laion_aesthetic_subset\024814.jpg,The Gathering Of Roses by Rudolf Ernst,500.0,388.0,0.3278931975364685,0.0001081258742487,0.0695003122091293,6.597097873687744,0.32521078
data/laion_aesthetic_subset\024817.jpg,Henri Cartier Bresson woman with umbrella (and dangerously-heeled shoes to make that leap!),298.0,400.0,0.3495936691761017,6.289639713941142e-05,0.138947382569313,6.690392971038818,0.35685122
data/laion_aesthetic_subset\024825.jpg,Beautiful artistic image representing a composition of plants branches and a little bird in a surreal setting,450.0,306.0,0.3132583796977997,1.6010377294151112e-05,0.0810952186584472,6.687541961669922,0.32540512
data/laion_aesthetic_subset\024828.jpg,newzealand lake snow mountains tree sunrise spring otago wanaka,500.0,250.0,0.322322815656662,7.287389598786831e-05,0.2451900094747543,6.8066487312316895,0.34073055
data/laion_aesthetic_subset\024830.jpg,gercken Red AUTUMN OIL PAINTING  fall trees impressionism Misty Art Deco,340.0,270.0,0.3328456878662109,4.159920536039863e-06,0.1698869168758392,6.649935722351074,0.32530525
data/laion_aesthetic_subset\024831.jpg,Autumn - Old bridge in autumn misty park,360.0,240.0,0.3424849212169647,2.36646465054946e-05,0.2846078276634216,6.581866264343262,0.32079944
data/laion_aesthetic_subset\024834.jpg,Stanislas Lepine Canal in Saint-Denis - Effect of Moonlight - Hand Painted Oil Painting,480.0,367.0,0.3449952304363251,1.3075397191641969e-06,0.0183699391782283,6.61414098739624,0.33903307
data/laion_aesthetic_subset\024839.jpg,"Mount Washington from the Ellis River, Jackson by Benjamin Champney",960.0,652.0,0.3566645085811615,2.9703166148919994e-08,0.0417022369801998,6.597082138061523,0.34152117
data/laion_aesthetic_subset\024843.jpg,Ron Hicks 1965 | American Impressionist painter,556.0,497.0,0.3474144339561462,0.0004120171070098,0.0353931374847888,6.674461841583252,0.33550987
data/laion_aesthetic_subset\024845.jpg,Stunning oil painting of a beautiful young girl sitting with a clay vase,600.0,727.0,0.3665960431098938,0.0022020041942596,0.2725261747837066,6.569165229797363,0.3774938
data/laion_aesthetic_subset\024846.jpg,"Yosemite (camping): David Shield, Families Trips, Yosemite National Parks, Travel Photos, Beautiful Places, Shield Photography, Storms, Anniversaries Trips, Landscape",500.0,347.0,0.31502565741539,1.2490727385738865e-06,0.0318306870758533,6.60470724105835,0.32039008
data/laion_aesthetic_subset\024847.jpg,Mont Saint-michel Soir Painting,889.0,900.0,0.3376765847206116,1.5198386790871156e-05,0.2178710997104644,6.528389930725098,0.35766923
data/laion_aesthetic_subset\024850.jpg,Machinarium The Arcade Wallpaper,1024.0,1024.0,0.4205299913883209,6.08881855441723e-05,0.1811289936304092,6.74540901184082,0.3869646
